Energy,Intensity
553.9626168224299,4312.5
554.0,4275.0
554.0373831775701,4268.75
554.0747663551402,4262.5
554.1121495327103,4256.25
554.1495327102804,4206.25
554.1869158878504,4218.75
554.2242990654206,4206.25
554.2616822429907,4200.0
554.2990654205607,4187.5
554.3364485981308,4187.5
554.373831775701,4187.5
554.411214953271,4200.0
554.4485981308411,4206.25
554.4859813084112,4212.5
554.5233644859813,4231.25
554.5607476635514,4262.5
554.5981308411215,4268.75
554.6355140186915,4275.0
554.6728971962617,4281.25
554.7102803738318,4337.5
554.7476635514018,4387.5
554.785046728972,4406.25
554.8224299065421,4406.25
554.8598130841121,4406.25
554.8971962616822,4456.25
554.9345794392524,4462.5
554.9719626168225,4468.75
555.0093457943925,4475.0
555.0467289719626,4487.5
555.1214953271028,4531.25
555.1588785046729,4525.0
555.196261682243,4531.25
555.2336448598131,4531.25
